Rg(e1972,e3750) 1
E(e1612,e5072) -1
Ra(e2771,e330) 1
Rg(e3210,e425) -1
ML(e1363,e806) -1
Ra(e298,e19) 1
E(e550,e4796) -1
Rg(e1365,e1365) -1
Iw(e2,e651) -1
Ra(e1999,e4122) 1
B(e4006,e782) 1
Q(e38,e857) 1
Q(e1579,e266) 1
Rg(e72,e1127) 1
Rg(e371,e1920) 1
E(e4580,e3190) -1
Q(e15,e2731) 1
Rg(e262,e5112) 1
E(e3128,e2367) -1
ML(e1290,e4156) -1
Ra(e5518,e274) 1
E(e473,e139) 1
Ra(e2699,e585) 1
E(e2560,e510) -1
Ra(e837,e2969) 1
E(e868,e757) -1
Ra(e5836,e4343) -1
ML(e354,e1845) -1
Ra(e1292,e3254) 1
Q(e4577,e4558) 1
E(e4003,e1010) -1
E(e975,e298) -1
ML(e947,e6439) -1
Rg(e1159,e115) -1
E(e1287,e2258) -1
Q(e1643,e223) 1
E(e651,e1774) -1
Rg(e857,e1073) 1
Ra(e272,e175) 1
Q(e783,e443) 1
Ra(e2088,e1006) 1
Ra(e653,e2197) 1
Q(e1411,e322) -1
Iw(e1157,e357) -1
Ra(e1777,e1142) 1
ML(e933,e1857) -1
ML(e2810,e2091) -1
Rg(e2672,e1357) 1
E(e2533,e480) -1
E(e510,e1265) -1
E(e650,e3361) -1
Rg(e3405,e1735) 1
Ra(e1022,e5072) -1
Q(e3517,e1558) -1
Q(e2975,e334) -1
Q(e897,e118) 1
E(e370,e706) -1
Q(e2438,e64) 1
ML(e81,e2555) -1
B(e52,e1460) 1
ML(e133,e3415) -1
E(e5229,e1520) -1
ML(e2243,e781) -1
Ra(e373,e445) 1
Ra(e5386,e5386) -1
Rg(e5296,e3674) 1
Ra(e1688,e658) -1
E(e2391,e118) -1
Q(e274,e1528) -1
B(e4141,e2644) 1
Q(e2468,e166) 1
Ra(e1349,e3237) 1
Rg(e4183,e2752) 1
E(e4796,e1455) -1
Rg(e1748,e857) 1
Ra(e2286,e1797) -1
E(e823,e1464) -1
Ra(e408,e990) 1
Ra(e411,e2675) 1
Rg(e1318,e3473) 1
Rg(e4789,e820) -1
Ra(e130,e583) 1
E(e480,e629) -1
Ra(e3884,e5574) 1
ML(e7031,e770) -1
Iw(e646,e401) -1
B(e0,e392) 1
E(e101,e1494) 1
Ra(e6331,e1629) 1
E(e1604,e654) -1
B(e2580,e1378) 1
ML(e1940,e676) -1
B(e510,e1014) -1
E(e5503,e446) -1
E(e2986,e1241) -1
ML(e86,e4395) -1
ML(e81,e2936) -1
Q(e1835,e912) 1
Ra(e719,e1141) 1
B(e2383,e219) 1
E(e1411,e4503) -1
Rg(e1379,e101) -1
Q(e1113,e2001) 1
Q(e4000,e2778) 1
B(e999,e1618) -1
Q(e425,e443) -1
Ra(e1497,e705) 1
Ra(e4776,e853) 1
B(e937,e1816) -1
ML(e24,e3452) -1
Rg(e1601,e1950) 1
Rg(e5339,e1064) 1
Ra(e3295,e298) -1
ML(e4301,e1748) -1
Rg(e3050,e782) -1
Ra(e4526,e5361) 1
Rg(e3136,e341) 1
Rg(e240,e1006) -1
Ra(e343,e5532) -1
E(e363,e608) -1
E(e2271,e833) -1
ML(e2078,e622) -1
E(e443,e368) -1
Ra(e5028,e5028) -1
ML(e81,e373) -1
Ra(e258,e58) 1
Q(e485,e3807) 1
E(e201,e1104) -1
Rg(e539,e1026) 1
Q(e854,e3285) 1
ML(e2754,e950) -1
Rg(e353,e613) 1
An(e745,e157) -1
Ra(e1646,e598) -1
E(e2906,e309) -1
Rg(e1782,e962) -1
Rg(e248,e2793) -1
ML(e94,e3845) -1
Rg(e524,e2794) 1
Ra(e1104,e3062) 1
Rg(e711,e189) -1
ML(e1940,e473) -1
E(e844,e837) -1
Rg(e4240,e4240) -1
Ra(e1870,e1320) 1
Ra(e1114,e3190) 1
E(e809,e3297) 1
Q(e3298,e1960) -1
Ra(e1835,e274) 1
E(e1418,e5289) -1
ML(e98,e2771) -1
Q(e52,e1037) 1
ML(e841,e731) -1
Ra(e2047,e1245) 1
Ra(e4414,e825) 1
Rg(e54,e4070) 1
E(e19,e1669) -1
Ra(e1912,e5093) -1
E(e139,e651) -1
E(e405,e2086) -1
E(e532,e1573) -1
E(e3064,e562) 1
B(e1662,e1662) -1
E(e1490,e2343) -1
Rg(e443,e2217) 1
E(e1159,e2979) -1
Q(e1464,e3338) 1
E(e1280,e832) -1
ML(e86,e3681) -1
Ra(e19,e1122) 1
ML(e933,e2033) -1
ML(e745,e2674) -1
E(e653,e809) -1
Ra(e472,e1252) -1
ML(e94,e1097) -1
E(e154,e1693) -1
Ra(e922,e6836) 1
Ra(e2022,e510) 1
Ra(e1487,e258) 1
Q(e616,e2175) 1
Ra(e1320,e57) 1
Q(e5,e635) 1
Rg(e4903,e89) 1
ML(e514,e4856) -1
E(e3916,e1809) -1
Ra(e1812,e556) -1
ML(e1248,e823) 1
Ra(e446,e651) 1
Ra(e1605,e3468) 1
Rg(e443,e1005) 1
Ra(e749,e1076) -1
ML(e133,e2486) -1
E(e5802,e1809) -1
Q(e443,e1941) 1
E(e996,e219) -1
Ra(e2703,e970) 1
B(e3689,e446) -1
Q(e2580,e1835) 1
Rg(e5008,e1711) 1
Rg(e57,e853) 1
Ra(e2312,e391) -1
Q(e1376,e1349) 1
Q(e2857,e2024) -1
B(e5099,e5705) 1
Rg(e750,e750) -1
B(e5348,e105) -1
Ra(e1569,e1559) 1
ML(e4389,e1835) -1
Rg(e1195,e3437) 1
ML(e2798,e2879) -1
E(e1509,e658) -1
E(e7,e676) -1
E(e1026,e438) 1
Ra(e4142,e4873) 1
ML(e354,e4856) -1
Q(e5658,e5658) -1
E(e1286,e64) -1
Rg(e2428,e4275) -1
Q(e1977,e2138) 1
Ra(e446,e31) 1
E(e1287,e3256) -1
Ra(e31,e1142) 1
Rg(e853,e298) 1
E(e5296,e5296) -1
Ra(e386,e2964) 1
Q(e2672,e654) 1
B(e1005,e272) 1
Rg(e1508,e845) 1
Rg(e3648,e4047) 1
Rg(e3759,e5690) 1
Ra(e1010,e64) 1
Rg(e261,e1454) 1
E(e1941,e115) -1
E(e2058,e2058) -1
Rg(e1179,e2976) -1
ML(e301,e1387) -1
ML(e3624,e154) -1
E(e2383,e658) -1
E(e940,e2) -1
E(e311,e2554) -1
ML(e4436,e1307) -1
Ra(e433,e825) 1
E(e844,e11) -1
E(e3603,e1773) -1
Ra(e19,e1454) 1
Ra(e1005,e1777) -1
E(e463,e855) -1
Rg(e476,e1811) 1
ML(e331,e1160) -1
ML(e901,e1913) -1
Ra(e1633,e6146) -1
ML(e2528,e3276) -1
Rg(e130,e3469) 1
Rg(e3555,e1776) 1
B(e1243,e1886) 1
Ra(e743,e1153) -1
ML(e2853,e1037) -1
ML(e1036,e1464) -1
Rg(e4621,e4621) -1
B(e2286,e2286) -1
E(e1455,e2731) -1
ML(e6919,e205) -1
Ra(e536,e749) 1
Rg(e5452,e3380) 1
ML(e4117,e598) -1
E(e802,e1898) -1
Rg(e2724,e2056) 1
E(e286,e1493) -1
Rg(e4553,e4553) -1
E(e1229,e3041) -1
Ra(e3285,e1271) 1
E(e2155,e39) -1
Ra(e146,e2764) 1
Rg(e3178,e2050) -1
ML(e2326,e845) -1
Rg(e4789,e2771) -1
E(e1751,e140) -1
Rg(e3176,e3176) -1
B(e4000,e4000) -1
Rg(e495,e743) 1
E(e43,e248) -1
Rg(e446,e940) 1
ML(e94,e1318) -1
Rg(e1558,e3783) 1
ML(e901,e582) -1
Q(e397,e2235) 1
ML(e24,e2228) -1
Iw(e398,e6959) -1
Ra(e1383,e1214) 1
E(e495,e1927) 1
E(e311,e11) -1
Rg(e353,e1886) 1
E(e2348,e6007) -1
Q(e2140,e1874) -1
Rg(e1073,e5517) 1
E(e733,e4974) -1
ML(e2326,e149) -1
E(e633,e536) -1
Rg(e280,e3499) 1
ML(e2810,e1239) -1
E(e443,e425) 1
E(e1434,e857) -1
Iw(e1829,e3827) -1
Rg(e1996,e2971) -1
ML(e2523,e3132) -1
Rg(e2028,e480) 1
Rg(e6139,e6139) -1
ML(e86,e1934) -1
Ra(e3910,e3691) -1
ML(e514,e5541) -1
E(e3057,e3057) -1
E(e2986,e184) -1
Rg(e2866,e2173) 1
Ra(e3706,e139) 1
Q(e332,e134) 1
Rg(e495,e2086) -1
Ra(e4340,e6612) 1
ML(e1305,e371) -1
E(e298,e4183) -1
E(e844,e397) -1
Ra(e2441,e3124) 1
Ra(e1907,e1888) 1
B(e175,e767) 1
E(e343,e495) 1
Ra(e402,e3219) 1
Iw(e2379,e1157) -1
Q(e489,e622) 1
Ra(e140,e124) 1
B(e4313,e1005) 1
ML(e915,e175) -1
ML(e1359,e2441) -1
Ra(e1391,e4002) 1
B(e1927,e58) -1
Rg(e4313,e517) 1
B(e702,e2726) 1
ML(e1359,e1874) -1
ML(e904,e476) -1
Rg(e4576,e2871) 1
ML(e76,e1428) -1
ML(e3425,e1776) -1
Rg(e3763,e4850) 1
Ra(e651,e575) -1
Rg(e1558,e58) 1
Q(e330,e2419) -1
Rg(e1749,e4523) 1
Rg(e6230,e3614) 1
Rg(e2073,e1927) -1
ML(e81,e722) -1
Rg(e1494,e2786) 1
ML(e143,e444) -1
Q(e2118,e3275) 1
Rg(e2,e1081) -1
Q(e4408,e1920) 1
Ra(e1891,e3380) -1
ML(e5683,e2971) -1
Rg(e2091,e3295) 1
Rg(e1641,e421) 1
Q(e1304,e1155) 1
ML(e6635,e5533) -1
Ra(e4375,e4138) 1
E(e937,e4461) 1
ML(e354,e1601) -1
ML(e514,e857) -1
ML(e251,e309) -1
Rg(e75,e2904) 1
Ra(e2367,e572) 1
B(e90,e413) -1
Q(e6,e2698) 1
Ra(e1962,e1407) 1
Ra(e816,e2532) 1
B(e7,e413) -1
Rg(e2942,e2942) -1
ML(e2243,e189) -1
E(e2367,e1375) -1
ML(e81,e5815) -1
B(e1520,e4052) 1
Ra(e2,e3685) -1
E(e480,e1988) 1
B(e240,e937) 1
Ra(e654,e175) 1
E(e711,e1152) -1
Q(e6069,e1209) -1
ML(e913,e4032) -1
Rg(e495,e2363) 1
ML(e2365,e4965) -1
Q(e298,e2) 1
Rg(e193,e159) 1
E(e1116,e2817) -1
Rg(e473,e1005) 1
Rg(e2849,e809) 1
ML(e1190,e2852) -1
Q(e937,e386) 1
Rg(e3862,e4004) 1
Rg(e717,e510) 1
B(e3634,e1806) -1
E(e1302,e132) -1
Q(e661,e1891) 1
B(e1922,e109) 1
Q(e867,e1038) 1
Q(e5763,e1958) -1
Q(e258,e1148) 1
E(e4764,e3751) -1
Ra(e1030,e3976) 1
Ra(e4833,e1907) 1
Rg(e582,e598) 1
Rg(e240,e1229) -1
Rg(e261,e889) 1
E(e1104,e153) -1
Rg(e1162,e2969) 1
E(e909,e1315) -1
Ra(e189,e782) -1
Ra(e515,e443) 1
Rg(e5348,e5348) -1
Q(e3110,e720) -1
E(e1554,e473) -1
ML(e181,e3662) -1
B(e1005,e248) 1
E(e568,e3132) -1
Rg(e622,e175) 1
Ra(e235,e1467) 1
B(e60,e4871) 1
Ra(e3815,e4809) 1
Q(e1003,e1676) -1
Rg(e502,e4854) 1
B(e2775,e240) 1
ML(e1491,e3950) -1
Ra(e3853,e446) 1
Rg(e1616,e4862) 1
ML(e1371,e1633) -1
Q(e219,e1706) 1
Q(e4102,e522) 1
Rg(e146,e598) 1
Rg(e1609,e122) 1
ML(e301,e325) -1
Rg(e2483,e121) 1
Rg(e3190,e1507) 1
Rg(e510,e2635) -1
Rg(e3090,e717) -1
E(e2775,e7) 1
Ra(e1432,e480) -1
Rg(e1749,e3554) -1
Ra(e1773,e2824) 1
E(e2514,e513) -1
ML(e890,e1549) -1
Rg(e2272,e598) -1
Rg(e2490,e2112) 1
ML(e331,e392) -1
Rg(e6048,e6048) -1
Ra(e2505,e446) 1
Q(e3499,e2703) 1
ML(e148,e118) -1
Ra(e2135,e1213) 1
ML(e2754,e1919) -1
ML(e913,e49) -1
Rg(e1082,e2930) 1
Ra(e831,e1456) 1
Rg(e2731,e4796) -1
Rg(e4585,e885) 1
ML(e143,e2128) -1
Ra(e3711,e2962) 1
B(e1418,e970) -1
B(e1336,e261) 1
Ra(e4274,e2055) 1
Q(e711,e60) 1
ML(e3372,e4997) -1
Rg(e3974,e2449) 1
Ra(e2815,e139) 1
Rg(e4572,e4307) 1
ML(e2679,e1117) -1
Rg(e1568,e3831) 1
E(e459,e749) -1
B(e61,e1242) -1
Q(e115,e816) 1
Q(e2590,e1662) 1
Q(e17,e48) 1
Q(e364,e2755) 1
E(e1999,e115) -1
ML(e1248,e3319) -1
Rg(e330,e4363) 1
ML(e86,e2359) -1
E(e223,e298) -1
Ra(e820,e363) -1
B(e472,e2186) 1
E(e62,e499) -1
Rg(e261,e238) 1
Rg(e154,e446) 1
ML(e2523,e1201) -1
Rg(e1315,e443) 1
Rg(e1950,e1834) 1
Rg(e2894,e4262) 1
Ra(e4730,e52) 1
ML(e2678,e2833) -1
Rg(e421,e4888) 1
Ra(e711,e937) 1
Rg(e219,e4000) 1
Iw(e201,e945) -1
Rg(e128,e711) 1
Ra(e1887,e602) -1
Rg(e3437,e533) -1
Rg(e3072,e5899) 1
Rg(e2038,e3375) 1
ML(e1344,e3633) -1
Ra(e643,e1335) -1
Iw(e4266,e950) -1
Q(e398,e107) 1
Ra(e4492,e510) -1
E(e4343,e5950) 1
E(e3681,e731) -1
Ra(e1568,e1235) 1
ML(e611,e4554) -1
Q(e772,e772) -1
Rg(e619,e1127) 1
E(e575,e685) -1
ML(e24,e5409) -1
ML(e94,e6451) -1
ML(e354,e6663) -1
Rg(e3464,e438) -1
ML(e1190,e1505) 1
ML(e28,e5386) -1
Q(e2854,e857) 1
Q(e694,e2441) -1
E(e2532,e2430) -1
Q(e159,e1276) -1
E(e3443,e386) -1
ML(e354,e6791) -1
E(e1927,e3053) -1
Rg(e330,e882) 1
B(e1494,e2721) 1
Q(e4543,e4543) -1
E(e0,e4062) -1
E(e855,e219) -1
Q(e386,e1765) 1
Q(e224,e3222) 1
ML(e1800,e802) -1
ML(e1651,e1508) -1
Rg(e1431,e1579) -1
ML(e2243,e1104) -1
E(e1394,e3646) -1
E(e261,e2766) -1
Ra(e3040,e206) 1
B(e446,e3222) 1
E(e272,e1927) -1
Q(e31,e1286) -1
Ra(e4525,e937) -1
Q(e2075,e2075) -1
Ra(e3745,e1053) 1
E(e499,e1774) -1
ML(e81,e4907) -1
E(e1909,e1909) -1
ML(e86,e1721) -1
Rg(e502,e2447) -1
Rg(e4667,e4307) 1
B(e755,e64) 1
E(e1066,e1520) -1
E(e1875,e1082) -1
E(e918,e216) -1
E(e1565,e3673) -1
Ra(e711,e857) 1
Ra(e2849,e1370) 1
Iw(e2447,e2840) -1
Rg(e298,e4486) 1
ML(e1472,e91) -1
Q(e1058,e833) 1
Ra(e2128,e937) 1
Ra(e1988,e1804) -1
Rg(e1286,e867) 1
Q(e2494,e5285) -1
Rg(e472,e4489) -1
E(e2022,e1318) -1
B(e3867,e243) 1
Rg(e3268,e1127) 1
Q(e3185,e2791) 1
ML(e901,e1275) -1
Ra(e711,e1432) 1
Q(e711,e1182) 1
Ra(e5005,e847) 1
Rg(e515,e2073) -1
Rg(e1082,e1920) 1
Q(e1558,e4997) -1
E(e2346,e203) -1
Rg(e658,e295) -1
Q(e1038,e3539) -1
ML(e1443,e3254) -1
Ra(e1579,e485) 1
Rg(e3984,e1688) 1
Q(e3144,e3144) -1
E(e791,e1006) -1
Rg(e4894,e2857) 1
Q(e2357,e2159) 1
E(e287,e912) -1
Ra(e3295,e1887) 1
Q(e2488,e2488) -1
ML(e1344,e1271) -1
Rg(e4838,e4838) -1
Rg(e1376,e1627) 1
Rg(e608,e803) 1
ML(e725,e4952) -1
ML(e86,e4452) -1
Ra(e4677,e740) 1
ML(e1110,e334) -1
Rg(e1158,e105) 1
E(e1752,e1255) -1
Q(e1431,e1117) -1
Rg(e3469,e1605) -1
ML(e133,e37) -1
Q(e2218,e2218) -1
E(e1986,e1786) -1
Rg(e1431,e5543) -1
B(e2250,e3634) 1
Q(e219,e3785) 1
E(e2038,e802) -1
Rg(e1127,e149) 1
ML(e1248,e410) -1
E(e1900,e1900) -1
ML(e4303,e2441) -1
Q(e1169,e40) 1
E(e1466,e1326) -1
ML(e3824,e5905) -1
Ra(e1809,e2069) 1
Rg(e2930,e2930) -1
Rg(e3330,e1914) 1
Rg(e1887,e743) -1
E(e885,e30) -1
ML(e133,e766) -1
ML(e4290,e1104) -1
Rg(e2048,e2857) 1
Q(e224,e1520) 1
Rg(e4796,e3612) -1
E(e443,e1870) 1
E(e5,e857) 1
E(e2684,e105) -1
Ra(e1909,e2923) -1
ML(e1572,e2929) -1
Ra(e522,e2117) 1
ML(e81,e2877) -1
ML(e3086,e1870) -1
ML(e5609,e2503) -1
Ra(e2258,e2529) 1
Ra(e2097,e2382) 1
Rg(e3475,e3475) -1
Ra(e912,e1239) -1
Ra(e2162,e1976) -1
Q(e1010,e2086) 1
Ra(e5166,e1532) 1
B(e1549,e504) -1
Rg(e1601,e31) -1
Rg(e2817,e3924) 1
Rg(e58,e219) 1
E(e236,e219) -1
E(e355,e6503) -1
Rg(e781,e1459) -1
Q(e528,e4393) 1
Ra(e1487,e273) -1
ML(e901,e3893) -1
E(e1155,e1128) -1
Ra(e3783,e40) -1
Q(e60,e5148) 1
Rg(e3944,e1812) 1
Q(e2453,e1960) 1
Ra(e4528,e705) 1
Ra(e750,e3745) 1
B(e660,e4808) 1
E(e963,e683) -1
ML(e2887,e2784) -1
ML(e279,e4591) -1
Q(e572,e361) -1
Rg(e58,e1612) -1
ML(e407,e1398) -1
Ra(e428,e4792) 1
ML(e1190,e749) -1
Iw(e1157,e40) -1
B(e4469,e5063) 1
Q(e6009,e857) 1
Ra(e676,e510) -1
Ra(e1841,e3385) 1
B(e3330,e2771) -1
Ra(e1804,e114) 1
ML(e331,e4369) -1
ML(e4436,e845) -1
E(e201,e262) -1
Rg(e1162,e510) 1
B(e2613,e3800) 1
Rg(e1454,e291) -1
ML(e5609,e1147) -1
Iw(e6013,e7204) -1
E(e2080,e3293) -1
Rg(e2225,e139) 1
E(e3867,e3071) -1
B(e2968,e446) 1
ML(e81,e5048) -1
Rg(e69,e1104) 1
B(e658,e4909) -1
Ra(e6658,e1402) -1
ML(e1491,e2327) -1
Rg(e443,e1870) -1
ML(e133,e1843) -1
Ra(e1169,e2272) 1
Rg(e2974,e129) 1
ML(e28,e4260) -1
Ra(e6137,e795) 1
ML(e3425,e643) -1
ML(e133,e1705) -1
Q(e3375,e510) -1
Rg(e1286,e1407) -1
Ra(e857,e1107) 1
Ra(e243,e36) 1
E(e2978,e1064) 1
Rg(e6752,e6752) -1
E(e415,e371) -1
E(e3438,e370) -1
E(e122,e5068) -1
E(e154,e1950) -1
Ra(e219,e1168) 1
Q(e724,e1464) 1
B(e1104,e909) -1
Rg(e5112,e669) 1
Rg(e1300,e4070) 1
E(e5328,e1787) -1
E(e731,e806) -1
Ra(e1122,e1275) 1
Q(e4200,e1658) 1
ML(e143,e1779) -1
Q(e2987,e724) -1
Ra(e3621,e4796) 1
Rg(e784,e842) 1
E(e298,e140) -1
Rg(e1488,e240) -1
ML(e331,e1365) -1
Q(e1774,e298) 1
Rg(e443,e582) 1
ML(e1359,e2469) -1
Rg(e471,e3366) -1
Ra(e3846,e3857) -1
Q(e1411,e334) 1
E(e129,e1315) -1
Q(e2783,e651) 1
Ra(e658,e1142) 1
Ra(e162,e1455) -1
Rg(e130,e1558) 1
Iw(e1157,e5029) -1
Q(e421,e5259) 1
E(e638,e1108) -1
E(e31,e1342) -1
ML(e2350,e218) -1
Rg(e2258,e298) -1
B(e2787,e683) 1
E(e206,e4098) -1
E(e654,e1891) -1
Rg(e472,e62) -1
Rg(e4329,e4912) 1
Iw(e1157,e2304) -1
ML(e1567,e1949) -1
E(e60,e363) 1
E(e576,e802) -1
Rg(e1688,e175) 1
Q(e489,e2948) -1
ML(e98,e1488) -1
Ra(e510,e3178) 1
ML(e4295,e1147) -1
Ra(e2379,e743) -1
Ra(e3136,e3017) 1
B(e3644,e4559) 1
E(e1458,e473) -1
E(e634,e2441) -1
Rg(e4724,e4724) -1
Rg(e446,e1774) 1
Ra(e990,e2022) 1
ML(e4994,e119) -1
Q(e60,e962) 1
Ra(e1907,e40) 1
Ra(e309,e58) 1
ML(e6081,e419) -1
Ra(e4576,e4246) 1
Rg(e219,e3366) -1
ML(e3377,e47) -1
Q(e2844,e3528) 1
Rg(e2464,e1064) -1
Q(e5299,e776) 1
E(e457,e38) -1
Rg(e1499,e1295) 1
ML(e68,e212) -1
Q(e1195,e1920) 1
E(e1382,e1454) -1
B(e2038,e776) 1
E(e4138,e203) -1
Iw(e1829,e203) -1
ML(e2036,e1129) -1
Ra(e1722,e1155) -1
Ra(e3589,e1633) -1
Rg(e1633,e3033) 1
ML(e915,e2237) -1
Ra(e4609,e826) 1
E(e779,e1858) -1
Rg(e2714,e1494) 1
ML(e331,e2075) -1
B(e537,e3286) -1
Ra(e2746,e103) -1
ML(e98,e1589) -1
E(e1065,e2775) -1
Rg(e1091,e616) 1
ML(e354,e1375) -1
Ra(e1432,e4345) 1
Ra(e2115,e298) 1
E(e5116,e139) -1
Q(e3797,e1464) -1
B(e40,e2963) 1
Rg(e3738,e290) 1
Rg(e2986,e1032) 1
Rg(e109,e2854) 1
E(e1253,e201) -1
Ra(e254,e2086) 1
Rg(e1388,e2736) -1
Q(e1159,e2443) 1
Iw(e2647,e41) -1
Rg(e40,e446) 1
ML(e1484,e1925) -1
Ra(e702,e4274) 1
Rg(e3528,e495) -1
B(e633,e816) -1
Rg(e752,e1086) 1
E(e875,e1082) -1
Q(e2825,e728) 1
Ra(e1323,e582) -1
Q(e2218,e998) -1
ML(e76,e4008) -1
E(e3528,e5) -1
Ra(e2113,e1320) 1
ML(e133,e3687) -1
E(e152,e60) -1
ML(e1248,e1005) -1
Rg(e1318,e2022) 1
Q(e3528,e410) -1
Rg(e0,e3785) -1
B(e5443,e1129) 1
ML(e901,e17) -1
Ra(e51,e1944) -1
ML(e148,e974) -1
Q(e2894,e1549) 1
Rg(e4789,e283) -1
E(e4393,e1597) 1
Ra(e1889,e189) -1
Ra(e4138,e3033) -1
Rg(e3800,e1773) 1
ML(e76,e757) -1
Q(e1774,e2471) 1
Rg(e3334,e2804) 1
Rg(e1460,e237) -1
Ra(e4670,e2871) 1
ML(e1363,e1431) -1
ML(e5332,e1950) -1
Rg(e5410,e2379) 1
Q(e2320,e4595) 1
Rg(e658,e3021) 1
E(e1633,e1773) -1
B(e1741,e1123) 1
ML(e354,e328) -1
E(e520,e1238) -1
Q(e1037,e1018) 1
E(e532,e798) -1
Rg(e5225,e168) -1
B(e5,e3323) 1
B(e1602,e2258) -1
Rg(e567,e5529) 1
B(e219,e1976) 1
Rg(e7,e1733) 1
ML(e1572,e90) -1
B(e1376,e371) 1
Rg(e3682,e105) -1
Rg(e443,e3840) 1
Q(e175,e132) 1
E(e139,e2258) -1
E(e2468,e651) -1
ML(e3355,e2974) -1
ML(e41,e2382) -1
Ra(e3254,e1292) 1
Q(e261,e957) 1
Q(e363,e1999) -1
ML(e2568,e5670) -1
Rg(e1111,e1127) 1
E(e0,e1295) -1
Rg(e466,e0) 1
Ra(e1927,e622) -1
ML(e1359,e547) -1
Ra(e1804,e1528) 1
E(e700,e443) 1
Ra(e1998,e1315) 1
Q(e2672,e38) 1
ML(e514,e1100) -1
Ra(e658,e3465) 1
Q(e2064,e1003) 1
Ra(e1042,e3456) 1
ML(e338,e3982) -1
Rg(e1349,e2102) 1
ML(e331,e4653) -1
E(e5739,e3848) -1
Q(e3759,e489) 1
Ra(e4314,e226) -1
E(e38,e62) -1
Ra(e2733,e937) 1
Q(e1586,e472) 1
B(e1331,e853) 1
E(e80,e3539) 1
B(e1633,e719) 1
Rg(e248,e1874) -1
Rg(e663,e635) 1
Rg(e3293,e582) 1
E(e459,e889) -1
E(e2039,e1898) -1
Q(e371,e159) 1
Q(e122,e622) 1
ML(e81,e4602) -1
ML(e2568,e4148) -1
ML(e1443,e109) -1
Q(e2228,e2731) 1
Q(e2211,e219) 1
Ra(e52,e5) 1
E(e311,e1483) -1
E(e3733,e2744) -1
ML(e81,e1874) -1
E(e3055,e3055) -1
Rg(e2698,e4596) 1
Q(e2464,e5887) 1
Q(e2162,e1927) 1
B(e1633,e880) 1
ML(e81,e2780) -1
ML(e357,e250) -1
E(e762,e974) -1
ML(e687,e4764) -1
ML(e901,e1286) -1
Q(e443,e124) 1
Ra(e1065,e175) 1
ML(e24,e2345) -1
E(e1260,e105) 1
Ra(e3660,e4060) 1
Q(e72,e2207) -1
ML(e3663,e219) -1
ML(e331,e1204) -1
Ra(e140,e1428) 1
Rg(e4511,e567) 1
Rg(e2969,e274) 1
E(e1153,e74) 1
Rg(e826,e2301) 1
Ra(e5090,e1822) 1
Rg(e175,e1067) -1
Ra(e3154,e6209) 1
Ra(e243,e274) -1
Rg(e1005,e502) 1
E(e1949,e201) -1
ML(e1472,e1007) -1
Ra(e216,e1678) -1
Q(e986,e1098) 1
B(e2310,e412) 1
ML(e624,e1214) -1
Ra(e1683,e3691) 1
Ra(e2109,e1888) 1
E(e60,e2162) -1
ML(e357,e1699) -1
Q(e334,e2138) 1
Ra(e1300,e853) -1
Rg(e1454,e654) 1
E(e488,e7) -1
Ra(e3481,e212) 1
Rg(e1350,e715) -1
ML(e2798,e359) -1
B(e1349,e4894) 1
Rg(e3000,e6511) -1
E(e355,e298) -1
Ra(e3085,e3424) 1
ML(e2527,e1129) -1
Rg(e53,e53) -1
Rg(e4008,e1887) 1
ML(e94,e400) -1
B(e371,e2) -1
ML(e954,e213) -1
ML(e3355,e3846) -1
Q(e855,e499) 1
Rg(e3918,e358) -1
Q(e5253,e3984) 1
Rg(e1104,e2490) 1
Rg(e1891,e47) -1
Rg(e2020,e981) 1
Rg(e191,e2091) 1
Q(e443,e4192) 1
Rg(e4682,e622) -1
ML(e901,e693) -1
Q(e216,e984) 1
E(e1937,e309) -1
ML(e1363,e1835) -1
E(e0,e1609) -1
E(e65,e622) -1
Rg(e2363,e574) -1
Ra(e2854,e658) 1
Iw(e1660,e1488) -1
Iw(e1157,e2527) -1
Rg(e1909,e984) 1
ML(e1140,e272) 1
B(e446,e1145) 1
Q(e3731,e1162) 1
Iw(e1992,e1888) -1
B(e2674,e48) 1
Ra(e115,e3043) -1
ML(e3233,e1646) -1
Ra(e892,e660) 1
Q(e57,e4781) -1
E(e1527,e1104) -1
E(e696,e912) 1
ML(e5353,e5887) -1
Q(e1861,e1195) -1
Rg(e3090,e2857) -1
ML(e5778,e622) -1
E(e502,e1888) -1
Ra(e6107,e5767) 1
B(e1857,e1733) -1
B(e282,e371) -1
Rg(e726,e726) -1
Ra(e5439,e2447) 1
Q(e6762,e2959) 1
Q(e3627,e334) 1
Rg(e57,e480) 1
Iw(e855,e950) -1
Rg(e2254,e2237) 1
Ra(e853,e2785) 1
E(e825,e118) -1
ML(e901,e6476) -1
Q(e102,e5208) -1
Rg(e341,e2254) 1
Ra(e5532,e3755) -1
Q(e1816,e60) 1
ML(e354,e2511) -1
Q(e371,e472) 1
ML(e301,e3795) -1
Ra(e418,e2108) 1
Rg(e1774,e1713) 1
Rg(e1939,e219) 1
Ra(e963,e1976) -1
Ra(e452,e4685) -1
ML(e1359,e1455) -1
Rg(e2192,e1320) 1
E(e443,e562) 1
Rg(e760,e760) -1
Q(e1643,e368) 1
ML(e841,e4372) -1
Q(e2967,e1318) -1
Q(e1490,e1039) 1
Rg(e1776,e360) 1
Ra(e40,e889) 1
B(e690,e2983) -1
